FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-08-11,2021-08-11,EPAM,"Epam Systems, Inc.",Robb Karl,Dir,S - Sale,601.09,-2044.0,3812.0,-35.0,-1228628.0
2021-08-11,2021-08-09,KNSL,"Kinsale Capital Group, Inc.",Kehoe Michael P,"CEO, Pres",S - Sale,186.21,-7500.0,954875.0,-1.0,-1396568.0
2021-08-11,2021-08-10,MYE,Myers Industries Inc,McGaugh Michael,"Pres, CEO",P - Purchase,21.62,2500.0,69961.0,0.04,54050.0
2021-08-11,2021-08-09,PAYC,"Paycom Software, Inc.",Evans Jon,COO,S - Sale,475.12,-300.0,18707.0,-2.0,-142536.0
2021-08-11,2021-08-10,DNB,"Dun & Bradstreet Holdings, Inc.",Hipsher Bryan T.,CFO,P - Purchase,18.63,3000.0,645818.0,0.0,55890.0
2021-08-11,2021-08-11,CDAY,Ceridian Hcm Holding Inc.,Ossip David D,"COB, CEO",S - Sale+OE,102.45,-750000.0,788958.0,-49.0,-76837500.0
2021-08-11,2021-08-09,KOPN,Kopin Corp,Baker Paul Christopher,Strategic Business Officer,S - Sale,5.93,-7500.0,182477.0,-4.0,-44475.0
2021-08-11,2021-08-10,OSBC,Old Second Bancorp Inc,Eccher James,CEO,P - Purchase,11.4,8770.0,335235.0,0.03,99978.0
2021-08-11,2021-08-09,OSBC,Old Second Bancorp Inc,Collins Gary S,Vice COB,P - Purchase,11.4,1000.0,184822.0,0.01,11400.0
2021-08-11,2021-08-09,CGEM,"Cullinan Oncology, Inc.",Zawel Leigh,See Remarks,S - Sale,26.77,-28118.0,121642.0,-19.0,-752850.0
2021-08-11,2021-08-09,HI,"Hillenbrand, Inc.",Whitted J Michael,"SVP Strategy, Corp Dev",S - Sale,44.07,-6374.0,7784.0,-45.0,-280877.0
2021-08-11,2021-08-09,PD,"Pagerduty, Inc.",Tejada Jennifer,CEO,S - Sale+OE,42.43,-68181.0,759528.0,-8.0,-2893224.0
2021-08-11,2021-08-09,SHLX,"Shell Midstream Partners, L.P.",Carsten Shawn J.,See Remarks,P - Purchase,12.41,3200.0,18700.0,0.21,39712.0
2021-08-11,2021-08-10,MGPI,Mgp Ingredients Inc,Seaberg Karen,"Dir, 10%",S - Sale,66.99,-3221.0,3226602.0,0.0,-215765.0
2021-08-11,2021-08-09,AMRC,"Ameresco, Inc.",Hole Spencer Doran,"SVP, CFO",S - Sale+OE,66.77,-10000.0,0.0,-100.0,-667700.0
2021-08-11,2021-08-09,WSTG,"Wayside Technology Group, Inc.",Geygan Jeffrey Richart Geygan,Dir,P - Purchase,28.97,2047.0,153459.0,0.01,59302.0
2021-08-11,2021-08-10,SCCO,Southern Copper Corp/,Palomino Bonilla Luis Miguel,Dir,S - Sale,66.3,-600.0,3814.0,-14.0,-39780.0
2021-08-11,2021-08-09,MGNI,"Magnite, Inc.",Saltz Aaron,GC,S - Sale+OE,33.81,-5000.0,259897.0,-2.0,-169050.0
2021-08-11,2021-08-09,AMRC,"Ameresco, Inc.",Sutton Joseph W.,Dir,S - Sale+OE,67.57,-10000.0,228355.0,-4.0,-675700.0
2021-08-11,2021-08-09,NTLA,"Intellia Therapeutics, Inc.",Lebwohl David,"EVP, Chief Medical Officer",S - Sale+OE,164.05,-2400.0,791.0,-75.0,-393720.0
2021-08-11,2021-08-09,DOCN,"Digitalocean Holdings, Inc.",Guy Jeffrey Scott,COO,S - Sale+OE,53.0,-2888.0,44882.0,-6.0,-153064.0
2021-08-11,2021-08-09,DOCN,"Digitalocean Holdings, Inc.",Butte Amy,Dir,S - Sale+OE,52.73,-30000.0,11000.0,-73.0,-1581840.0
2021-08-11,2021-08-11,OMI,Owens & Minor Inc/va/,Jochims Jeffrey T,"EVP, COO",S - Sale,38.15,-25000.0,92377.0,-21.0,-953625.0
2021-08-11,2021-08-02,GL,Globe Life Inc.,Dichiaro Steven John,Exec. Officer of Principal Sub,S - Sale,93.39,-6383.0,14781.0,-30.0,-596089.0
2021-08-11,2021-08-09,ZI,Zoominfo Technologies Inc.,"Ta Associates, L.P.","Dir, 10%",S - Sale+OE,61.1,-3620333.0,0.0,-100.0,-221187865.0
2021-08-11,2021-08-10,HASI,"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",Rose Nathaniel,"EVP, CIO",S - Sale+OE,59.54,-10000.0,151164.0,-6.0,-595400.0
2021-08-11,2021-08-10,ALXO,Alx Oncology Holdings Inc,Randolph Sophia,Chief Medical Officer,S - Sale,64.63,-7387.0,164202.0,-4.0,-477439.0
2021-08-11,2021-08-09,CDW,Cdw Corp,Leahy Christine A,See Remarks,S - Sale+OE,188.98,-85546.0,38736.0,-69.0,-16166161.0
2021-08-11,2021-08-09,ALKT,"Alkami Technology, Inc.",Bohanon Stephen,"Chf. Strategist, Sales Offr.",S - Sale,30.75,-45000.0,728155.0,-6.0,-1383551.0
2021-08-11,2021-08-10,HRMY,"Harmony Biosciences Holdings, Inc.",Dayno Jeffrey M.,Chief Medical Officer,S - Sale+OE,30.21,-9950.0,0.0,-100.0,-300634.0
2021-08-11,2021-08-09,DFIN,"Donnelley Financial Solutions, Inc.",Leib Daniel,CEO,S - Sale,33.8,-35000.0,473613.0,-7.0,-1183046.0
2021-08-11,2021-08-10,HII,"Huntington Ingalls Industries, Inc.",Dickseski Jerri F,"EX. VP, Communications",S - Sale,208.0,-125.0,29574.0,0.0,-26000.0
2021-08-11,2021-08-09,OMI,Owens & Minor Inc/va/,Pesicka Edward A,"Pres, CEO",S - Sale,38.34,-152264.0,1352211.0,-10.0,-5837317.0
2021-08-11,2021-08-10,LPI,"Laredo Petroleum, Inc.",Pigott M. Jason,"Pres, CEO",S - Sale+OE,48.12,-5000.0,129443.0,-4.0,-240600.0
2021-08-11,2021-08-09,WK,Workiva Inc,Vanderploeg Martin J.,"Pres, CEO, 10%",S - Sale+OE,127.5,-735579.0,380269.0,-66.0,-93786323.0
2021-08-11,2021-08-09,WK,Workiva Inc,Trom Jeff D.,"EVP, CTO, 10%",S - Sale+OE,127.5,-600000.0,270976.0,-69.0,-76500000.0
2021-08-11,2021-08-09,OMI,Owens & Minor Inc/va/,Long Andrew G,"EVP, CFO",S - Sale,38.56,-11472.0,104572.0,-10.0,-442360.0
2021-08-11,2021-08-10,TEL,Te Connectivity Ltd.,Phelan Daniel J,Dir,P - Purchase,150.25,231.0,34151.0,0.01,34708.0
2021-08-11,2021-08-09,AAT,"American Assets Trust, Inc.",Rady Ernest S,"COB, CEO, 10%",P - Purchase,37.69,16227.0,10687671.0,0.0,611533.0
2021-08-11,2021-08-09,ALKT,"Alkami Technology, Inc.",Hansen Michael D,CEO,S - Sale+OE,30.74,-160000.0,554374.0,-22.0,-4919160.0
2021-08-11,2021-08-11,L,Loews Corp,Edelson David B,"SVP, CFO",S - Sale+OE,55.92,-12863.0,29813.0,-30.0,-719299.0
2021-08-11,2021-08-09,MKTX,Marketaxess Holdings Inc,McVey Richard M,"COB, CEO",S - Sale,484.53,-13417.0,763643.0,-2.0,-6500875.0
2021-08-11,2021-08-09,HLIT,Harmonic Inc,Ben-Natan Nimrod,"SVP, GM, Cable Access",S - Sale,9.83,-60000.0,392133.0,-13.0,-589619.0
2021-08-11,2021-08-06,OSS,"One Stop Systems, Inc.",Cooper Steve D,10%,S - Sale,6.21,-54420.0,2988255.0,-2.0,-338049.0
2021-08-11,2021-08-09,MKTX,Marketaxess Holdings Inc,Pintoff Scott,"GC, Secretary",S - Sale,487.05,-250.0,5973.0,-4.0,-121763.0
2021-08-11,2021-08-11,DGICA,Donegal Group Inc,Huber Barry C,Dir,P - Purchase,15.28,6000.0,13367.0,0.81,91674.0
2021-08-11,2021-08-11,REZI,"Resideo Technologies, Inc.",Aarnes Robert B,"Pres, ADI",S - Sale,31.0,-6500.0,29918.0,-18.0,-201500.0
2021-08-11,2021-08-10,MGPI,Mgp Ingredients Inc,Mingus Lori L.S.,Dir,S - Sale,67.09,-893.0,546626.0,0.0,-59910.0
2021-08-11,2021-08-09,CINF,Cincinnati Financial Corp,Debbink Dirk J,Dir,P - Purchase,118.73,419.0,40416.0,0.01,49749.0
2021-08-11,2021-08-09,ZBRA,Zebra Technologies Corp,Gustafsson Anders,CEO,S - Sale+OE,565.48,-20395.0,329629.0,-6.0,-11532882.0
2021-08-11,2021-08-10,NYCB,New York Community Bancorp Inc,Rosenfeld Ronald A.,Dir,P - Purchase,12.35,20000.0,159482.0,0.14,247000.0
2021-08-11,2021-08-10,MDC,"M.D.C. Holdings, Inc.",Siegel David,Dir,S - Sale,51.03,-9557.0,36670.0,-21.0,-487694.0
2021-08-11,2021-08-09,UNF,Unifirst Corp,Camilli Kathleen M,Dir,P - Purchase,215.63,465.0,2953.0,0.19,100268.0
2021-08-11,2021-08-10,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1504.99,23.0,377921.0,0.0,34615.0
2021-08-11,2021-08-09,SKY,Skyline Champion Corp,Anderson Keith A,Dir,S - Sale,60.52,-29723.0,257404.0,-10.0,-1798836.0
2021-08-11,2021-08-10,SKY,Skyline Champion Corp,Burkhardt Timothy A.,"VP, Controller",S - Sale,63.01,-7362.0,25669.0,-22.0,-463880.0
2021-08-11,2021-08-09,BELFB,Bel Fuse Inc /nj,Tuweiq Farouq Salem Ali,CFO,P - Purchase,15.4,750.0,750.0,0.0,11547.0
2021-08-11,2021-08-11,ELAN,Elanco Animal Health Inc,Simmons Jeffrey N,"Pres, CEO, Dir",P - Purchase,29.7,16850.0,568577.0,0.03,500445.0
2021-08-11,2021-08-06,FORR,"Forrester Research, Inc.",Johnson Carrie,Chief Research Officer,S - Sale,45.9,-552.0,6955.0,-7.0,-25337.0
2021-08-11,2021-08-11,CTBI,Community Trust Bancorp Inc /ky/,Baird Charles J,Dir,P - Purchase,40.9,500.0,204692.0,0.0,20451.0
2021-08-11,2021-08-10,CSL,Carlisle Companies Inc,Shears Nicholas J.,"Pres, CCM",S - Sale,205.0,-2514.0,17470.0,-13.0,-515370.0
2021-08-11,2021-08-10,LFUS,Littelfuse Inc /de,Cole Matthew,"SVP eMobility, Corp Strategy",S - Sale,263.45,-150.0,4507.0,-3.0,-39517.0
2021-08-11,2021-08-09,HTBI,"Hometrust Bancshares, Inc.",Caywood Marty T.,"EVP, CIO",S - Sale+OE,27.31,-4000.0,32070.0,-11.0,-109222.0
2021-08-11,2021-08-09,CACC,Credit Acceptance Corp,Watson Jill Foss,10%,S - Sale+OE,552.81,-13500.0,46000.0,-23.0,-7462931.0
2021-08-11,2021-08-10,IMVT,"Immunovant, Inc.",Fromkin Andrew J.,Dir,P - Purchase,7.9,5500.0,45700.0,0.14,43450.0
2021-08-11,2021-08-09,SIVB,Svb Financial Group,Descheneaux Michael,"Pres, Silicon Valley Bank",S - Sale+OE,584.41,-2000.0,17071.0,-10.0,-1168820.0
2021-08-11,2021-08-10,GOOG,Alphabet Inc.,Brin Sergey,"Dir, 10%",S - Sale+OE,2739.39,-13889.0,19075757.0,0.0,-38047364.0
2021-08-11,2021-08-09,TMP,Tompkins Financial Corp,Rahilly Ita M,Dir,P - Purchase,78.78,444.0,3112.0,0.17,34999.0
2021-08-11,2021-08-09,MTD,Mettler Toledo International Inc/,Filliol Oliver A,Dir,S - Sale+OE,1521.04,-7500.0,18531.0,-29.0,-11407776.0
2021-08-11,2021-08-09,ACU,Acme United Corp,Olschan Brian S,"Pres, COO",S - Sale+OE,40.35,-108.0,39576.0,0.0,-4358.0
2021-08-11,2021-08-10,IIPR,Innovative Industrial Properties Inc,Hastings Catherine,"CFO, Treasurer",S - Sale+OE,228.97,-1500.0,11505.0,-12.0,-343455.0
2021-08-11,2021-08-10,GPN,Global Payments Inc,McDaniel Connie D,Dir,P - Purchase,173.48,1150.0,13970.0,0.09,199502.0
2021-08-11,2021-08-10,VOXX,Voxx International Corp,Kahli Beat,"Dir, 10%",P - Purchase,11.58,5000.0,4485090.0,0.0,57900.0
2021-08-11,2021-08-10,DBD,"Diebold Nixdorf, Inc",Cox Phillip R,Dir,S - Sale,11.34,-8000.0,57941.0,-12.0,-90690.0
2021-08-11,2018-09-14,SCIA,"Sci Engineered Materials, Inc.",Shunk Laura F,"Dir, 10%",S - Sale,3.0,-7138.0,530610.0,-1.0,-21414.0
2021-08-11,2019-02-11,SCIA,"Sci Engineered Materials, Inc.",Shunk Laura F,"Dir, 10%",P - Purchase,3.78,1350.0,530610.0,0.0,5103.0
2021-08-11,2021-08-10,RILY,"B. Riley Financial, Inc.",Riley Bryant R,"COB, Co-CEO, 10%",P - Purchase,68.22,15000.0,5710807.0,0.0,1023263.0
2021-08-11,2021-08-10,IMUX,"Immunic, Inc.",Nash Duane,Exec COB,P - Purchase,9.8,1000.0,15032.0,0.07,9800.0
2021-08-11,2021-08-10,IMUX,"Immunic, Inc.",Vitt Daniel,"Pres, CEO",P - Purchase,9.6,1000.0,363877.0,0.0,9600.0
2021-08-11,2021-08-10,IMUX,"Immunic, Inc.",Whaley Glenn,"PFO, PAO",P - Purchase,9.85,1500.0,3500.0,0.75,14775.0
2021-08-11,2021-08-09,CBIO,"Catalyst Biosciences, Inc.",Blouse Grant E.,Chief Scientific Officer,P - Purchase,3.62,1163.0,2917.0,0.66,4210.0
2021-08-11,2021-08-09,CBIO,"Catalyst Biosciences, Inc.",Levy Howard,Chief Medical Officer,P - Purchase,3.62,639.0,24029.0,0.03,2313.0
2021-08-11,2021-08-09,CBIO,"Catalyst Biosciences, Inc.",Usman Nassim,"Pres, CEO",P - Purchase,3.62,867.0,27665.0,0.03,3139.0
2021-08-11,2021-08-10,MMM,3M Co,Banovetz John Patrick,EVP,S - Sale+OE,197.93,-3236.0,10513.0,-24.0,-640498.0
2021-08-11,2021-08-09,MDB,"Mongodb, Inc.",Pech Cedric,Chief Revenue Officer,S - Sale,373.95,-10000.0,115601.0,-8.0,-3739527.0
2021-08-11,2021-08-09,CACC,Credit Acceptance Corp,Watson Jill Foss,10%,S - Sale,552.92,-1500.0,56846.0,-3.0,-829382.0
2021-08-11,2021-08-09,AMN,Amn Healthcare Services Inc,Harris R Jeffrey,Dir,S - Sale,105.05,-15000.0,49322.0,-23.0,-1575767.0
2021-08-11,2021-08-09,PFMT,Performant Financial Corp,"Pcp Managers Gp, LLC",10%,S - Sale,5.05,-461340.0,6347537.0,-7.0,-2328345.0
2021-08-11,2021-08-09,ENTG,Entegris Inc,Loy Bertrand,"Pres, CEO",S - Sale,120.81,-139806.0,197810.0,-41.0,-16890402.0
2021-08-11,2021-08-09,PFMT,Performant Financial Corp,"Parthenon Dcs Holdings, LLC",10%,S - Sale,5.05,-461340.0,6347537.0,-7.0,-2328345.0
2021-08-11,2021-08-09,EVER,"Everquote, Inc.",Graham Nicholas,Chief Revenue Officer,S - Sale,23.96,-463.0,47834.0,-1.0,-11093.0
2021-08-11,2021-08-09,IBKR,"Interactive Brokers Group, Inc.",Frank Thomas Aj,CIO,S - Sale,63.68,-37146.0,2231145.0,-2.0,-2365398.0
2021-08-11,2021-08-10,DNB,"Dun & Bradstreet Holdings, Inc.",Reinhardt Joseph A. Ill,GC,P - Purchase,18.56,10783.0,540850.0,0.02,200156.0
2021-08-11,2021-08-10,SLRX,"Salarius Pharmaceuticals, Inc.",Hanish Arnold C,Dir,P - Purchase,0.88,7000.0,18350.0,0.62,6167.0
2021-08-11,2021-08-09,HOLX,Hologic Inc,Griffin John M.,GC,S - Sale+OE,75.62,-26683.0,123600.0,-18.0,-2017768.0
2021-08-11,2021-08-10,CVET,"Covetrus, Inc.",Fonteyne Paul R.,Dir,P - Purchase,23.24,5000.0,5000.0,0.0,116200.0
2021-08-11,2021-08-09,QRVO,"Qorvo, Inc.",Wilkinson Walter H,Dir,S - Sale,194.33,-2935.0,22807.0,-11.0,-570359.0
2021-08-11,2021-08-09,MA,Mastercard Inc,Mastercard Foundation,10%,S - Sale,367.8,-236919.0,106639306.0,0.0,-87138303.0
2021-08-11,2021-08-09,ALNY,"Alnylam Pharmaceuticals, Inc.",Vaishnaw Akshay,"Pres, R, D",S - Sale+OE,200.0,-10834.0,11730.0,-48.0,-2166800.0
2021-08-11,2021-08-10,USPH,U S Physical Therapy Inc /nv,Hendrickson Carey P,CFO,P - Purchase,112.85,1000.0,4688.0,0.27,112850.0
2021-08-11,2021-08-10,TDOC,"Teladoc Health, Inc.",Trencher Daniel,SVP Corporate Strategy,S - Sale+OE,152.0,-2000.0,23486.0,-8.0,-304000.0
2021-08-11,2021-08-09,IBKR,"Interactive Brokers Group, Inc.",Peterffy Thomas,COB,S - Sale,63.67,-40000.0,6467511.0,-1.0,-2546815.0
2021-08-11,2021-08-10,TCX,Tucows Inc /pa/,Fausett Bret,"GC, VP",P - Purchase,74.51,2223.0,30000.0,0.08,165645.0
2021-08-11,2021-08-09,GDRX,"Goodrx Holdings, Inc.",Azad Babak,See Remarks,S - Sale+OE,31.37,-6250.0,0.0,-100.0,-196065.0
2021-08-11,2021-08-10,BFST,"Business First Bancshares, Inc.",McCollister Rolfe H. Jr.,Dir,P - Purchase,24.02,3881.0,87350.0,0.05,93222.0
2021-08-11,2021-08-09,KO,Coca Cola Co,Douglas Monica Howard,"SVP, GC",S - Sale+OE,56.62,-12089.0,16618.0,-42.0,-684479.0
2021-08-11,2021-08-10,GOOG,Alphabet Inc.,Brin Sergey,"Dir, 10%",S - Sale+OE,2760.28,-13889.0,19075757.0,0.0,-38337557.0
2021-08-11,2021-08-11,BEN,Franklin Resources Inc,Shaneyfelt Gwen L,Chief Accounting Officer,S - Sale,33.51,-5000.0,59070.0,-8.0,-167550.0
2021-08-11,2021-07-16,CLCN,Creative Learning Corp,Furlow Blake,10%,S - Sale,0.16,-141046.0,1936763.0,-7.0,-22821.0
2021-08-11,2021-08-06,EVBN,Evans Bancorp Inc,Miller Robert G Jr,Dir,S - Sale,40.0,-9770.0,62841.0,-13.0,-390800.0
2021-08-11,2021-08-09,CFBK,Cf Bankshares Inc.,O'Dell Timothy T,CEO,P - Purchase,19.0,2000.0,226521.0,0.01,38000.0
2021-08-11,2021-08-11,GWRS,"Global Water Resources, Inc.",Huckelbridge Brett,Dir,P - Purchase,17.74,500.0,2000.0,0.33,8872.0
2021-08-11,2021-08-09,PINS,"Pinterest, Inc.",Jordan Jeffrey D,Dir,S - Sale,58.61,-12000.0,313307.0,-4.0,-703320.0
2021-08-11,2021-08-10,OGE,Oge Energy Corp.,Kissam Luther C IV,Dir,P - Purchase,35.14,7500.0,7500.0,0.0,263550.0
2021-08-11,2021-08-10,CNDT,Conduent Inc,Letier A. Scott,Dir,P - Purchase,6.89,10000.0,262965.0,0.04,68900.0
2021-08-11,2021-08-09,IP,International Paper Co /new/,Lewis Clinton A. Jr.,Dir,S - Sale+OE,58.88,-111.0,0.0,-100.0,-6536.0
2021-08-11,2021-06-09,BFST,"Business First Bancshares, Inc.",Buquet James J. III,Dir,S - Sale,23.85,-7464.0,143309.0,-5.0,-178016.0
2021-08-11,2021-08-09,STT,State Street Corp,Taraporevala Cyrus,"EVP; Pres, CEO of SSGA",S - Sale,89.4,-4487.0,100118.0,-4.0,-401138.0
2021-08-11,2021-08-09,INO,"Inovio Pharmaceuticals, Inc.",Humeau Laurent,Chief Scientific Officer,S - Sale,9.15,-10317.0,68587.0,-13.0,-94401.0
2021-08-11,2021-08-10,CNDT,Conduent Inc,Skelton Clifford,"Pres, CEO",P - Purchase,6.68,14970.0,2324811.0,0.01,100000.0
2021-08-11,2021-08-09,ZI,Zoominfo Technologies Inc.,Ta Atlantic & Pacific Vii-B L.P.,"Dir, 10%",S - Sale+OE,61.1,-3620333.0,0.0,-100.0,-221187865.0
2021-08-11,2021-08-10,CCK,Crown Holdings Inc,Owens B Craig,Dir,P - Purchase,105.62,2000.0,5036.0,0.66,211249.0
2021-08-11,2021-08-10,DOCN,"Digitalocean Holdings, Inc.",Norman Harold Matthew,Chief People Officer,S - Sale+OE,54.93,-25000.0,140637.0,-15.0,-1373250.0
2021-08-11,2021-08-10,OSPN,Onespan Inc.,Worth Steven,"Interim Pres, CEO; Gen Counsl",P - Purchase,19.13,5000.0,32683.0,0.18,95670.0
2021-08-11,2021-08-09,COUR,"Coursera, Inc.",Wong Chun Yu,See Remarks,S - Sale,39.32,-101562.0,643249.0,-14.0,-3993322.0
2021-08-11,2021-08-09,OSPN,Onespan Inc.,Zenner Marc,Dir,P - Purchase,18.57,5000.0,24385.0,0.26,92864.0
2021-08-11,2021-08-09,OSPN,Onespan Inc.,Boroditsky Marc,Dir,P - Purchase,18.75,2500.0,14885.0,0.2,46875.0
2021-08-11,2021-08-10,CRM,"Salesforce.Com, Inc.",Benioff Marc,"Chair of the Board, CEO",S - Sale+OE,245.74,-20000.0,28986249.0,0.0,-4914840.0
2021-08-11,2021-08-09,OSPN,Onespan Inc.,Nietzel Alfred A,Dir,P - Purchase,18.83,10000.0,10000.0,0.0,188310.0
2021-08-11,2021-08-09,PEN,Penumbra Inc,Roberts Johanna,"EVP, Gen. Counsel, Secretary",S - Sale+OE,263.14,-2500.0,51324.0,-5.0,-657850.0
2021-08-11,2021-08-09,COUR,"Coursera, Inc.",Caldbeck Kimberly A.,See Remarks,S - Sale,39.62,-29520.0,471415.0,-6.0,-1169632.0
2021-08-11,2021-08-10,DLB,"Dolby Laboratories, Inc.",Yeaman Kevin J,"Pres, CEO",S - Sale+OE,96.42,-29457.0,139309.0,-17.0,-2840180.0
2021-08-11,2021-08-09,ANET,"Arista Networks, Inc.",Ullal Jayshree,"Pres, CEO",S - Sale,375.69,-27000.0,3179656.0,-1.0,-10143630.0
2021-08-11,2021-08-09,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,355.01,-29751.0,71959802.0,0.0,-10561929.0
2021-08-11,2021-08-06,KLAC,Kla Corp,Lorig Brian,EVP,S - Sale,351.54,-1864.0,36258.0,-5.0,-655271.0
2021-08-11,2021-08-06,KLAC,Kla Corp,Kirloskar Virendra A,"SVP, Chief Accounting Officer",S - Sale,351.54,-932.0,6498.0,-13.0,-327635.0
2021-08-11,2021-08-10,ANSS,Ansys Inc,Gopal Ajei,"Pres, CEO",S - Sale,364.07,-63726.0,121476.0,-34.0,-23200623.0
2021-08-11,2021-08-10,WWW,Wolverine World Wide Inc /de/,Gerber William K,Dir,S - Sale,37.33,-3104.0,12681.0,-20.0,-115872.0
2021-08-11,2021-08-09,MUX,McEwen Mining Inc.,Ladd-Kruger Anna Man-Yue,CFO,P - Purchase,1.07,20000.0,40000.0,1.0,21400.0
2021-08-11,2021-08-09,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,348.31,-30249.0,71989553.0,0.0,-10535966.0
2021-08-11,2021-08-10,DOCU,"Docusign, Inc.",Olrich Scott V.,COO,S - Sale+OE,306.54,-13335.0,267982.0,-5.0,-4087757.0
2021-08-11,2021-08-09,OSPN,Onespan Inc.,McConnell Michael J,Dir,P - Purchase,18.69,4000.0,10000.0,0.67,74760.0
2021-08-11,2021-08-09,IRMD,Iradimed Corp,Hawkins James B,Dir,S - Sale+OE,35.51,-17500.0,17268.0,-50.0,-621470.0
2021-08-11,2021-08-10,NRIX,"Nurix Therapeutics, Inc.",Ring Christine,GC,S - Sale+OE,29.87,-1200.0,805.0,-60.0,-35845.0
2021-08-11,2021-08-09,ALEC,"Alector, Inc.",Paul Robert,Chief Medical Officer,S - Sale+OE,27.18,-22950.0,234319.0,-9.0,-623767.0
2021-08-11,2021-08-09,TNET,"Trinet Group, Inc.",Kohler Olivier,"EVP, COO",S - Sale,86.46,-11700.0,151575.0,-7.0,-1011556.0
2021-08-11,2021-08-09,DVAX,Dynavax Technologies Corp,Hack Andrew A. F.,Dir,S - Sale+OE,10.8,-2250000.0,8524000.0,-21.0,-24300000.0
2021-08-11,2021-08-09,ZM,"Zoom Video Communications, Inc.",Bawa Aparna,COO,S - Sale,382.03,-2593.0,113611.0,-2.0,-990598.0
2021-08-11,2021-08-09,MRIN,Marin Software Inc,Kinion Brian K,Dir,S - Sale,6.0,-15000.0,12972.0,-54.0,-90071.0
2021-08-11,2021-08-09,CVNA,Carvana Co.,Platt IRA J.,Dir,S - Sale+OE,346.52,-27500.0,21073.0,-57.0,-9529325.0
2021-08-11,2021-08-09,CVNA,Carvana Co.,Parikh Neha,Dir,S - Sale,343.75,-1200.0,8665.0,-12.0,-412500.0
2021-08-11,2021-08-10,VXRT,"Vaxart, Inc.",Echerd Margaret,"SVP, Principal Accntng Officer",S - Sale+OE,10.0,-1801.0,0.0,-100.0,-18010.0
2021-08-11,2021-08-10,VXRT,"Vaxart, Inc.",Tucker Sean,"SVP, Chief Scientific Officer",S - Sale,10.2,-10000.0,104406.0,-9.0,-102000.0
2021-08-11,2021-08-09,PFSI,"Pennymac Financial Services, Inc.",Spector David,"COB, CEO",S - Sale+OE,68.34,-15000.0,1216941.0,-1.0,-1025095.0
2021-08-11,2021-08-09,ATVI,"Activision Blizzard, Inc.",Nolan Peter J,Dir,P - Purchase,81.93,3950.0,222119.0,0.02,323608.0
2021-08-11,2021-08-09,NGM,Ngm Biopharmaceuticals Inc,Chen Jin-Long,Chief Scientific Officer,S - Sale,23.81,-30000.0,959449.0,-3.0,-714222.0
2021-08-11,2021-08-10,RMD,Resmed Inc,Sandercock Brett,CFO,S - Sale,278.05,-2500.0,85002.0,-3.0,-695125.0
2021-08-11,2021-08-09,META,Facebook Inc,Zuckerberg Mark,"COB, CEO, 10%",S - Sale+OE,362.39,-77300.0,1465846.0,-5.0,-28012576.0
2021-08-11,2021-08-09,MTSI,"Macom Technology Solutions Holdings, Inc.",Ocampo John L,"Dir, 10%",S - Sale,62.03,-7767.0,18713900.0,0.0,-481787.0
2021-08-11,2021-08-09,JCTCF,Jewett Cameron Trading Co Ltd,Nasser Michael Charles,Corporate Secretary,S - Sale,10.41,-2237.0,16888.0,-12.0,-23297.0
2021-08-11,2021-08-11,GOOG,Alphabet Inc.,Brin Sergey,"Dir, 10%",S - Sale+OE,2733.61,-13889.0,19061868.0,0.0,-37967095.0
2021-08-11,2021-06-24,MMI,"Marcus & Millichap, Inc.",Nadji Hessam,CEO,S - Sale,40.16,-20000.0,180198.0,-10.0,-803189.0
2021-08-11,2021-08-09,RM,Regional Management Corp.,"Basswood Capital Management, L.L.C.","Director-by-Deputization, 10%",S - Sale,57.78,-18900.0,987936.0,-2.0,-1092126.0
2021-08-11,2021-08-09,TWLO,Twilio Inc,Lawson Jeff,"CEO, 10%",S - Sale+OE,373.02,-49500.0,160708.0,-24.0,-18464592.0
2021-08-11,2021-08-09,EXPO,Exponent Inc,Johnston Paul R,Dir,S - Sale+OE,113.82,-7000.0,66942.0,-9.0,-796760.0
2021-08-11,2021-08-09,APLT,Applied Therapeutics Inc.,Perfetti Riccardo,Chief Medical Officer,S - Sale+OE,16.83,-24073.0,0.0,-100.0,-405056.0
2021-08-11,2021-08-09,ZI,Zoominfo Technologies Inc.,Hyzer Peter Cameron,CFO,S - Sale+OE,61.21,-28140.0,0.0,-100.0,-1722526.0
2021-08-11,2021-08-10,HON,Honeywell International Inc,Dallara Que,"Pres, CEO, HCE",S - Sale,231.28,-10759.0,3774.0,-74.0,-2488342.0
2021-08-11,2021-08-09,ZI,Zoominfo Technologies Inc.,Mironov Jason,Dir,S - Sale+OE,61.1,-3620333.0,0.0,-100.0,-221187865.0
2021-08-11,2021-08-09,IGMS,"Igm Biosciences, Inc.",Hambleton Julie,Dir,S - Sale,80.0,-1000.0,2000.0,-33.0,-80000.0
2021-08-11,2021-08-09,COUR,"Coursera, Inc.",Hahn Kenneth R,See Remarks,S - Sale+OE,40.0,-25000.0,80000.0,-24.0,-1000000.0
