FilingDate,TradeDate,Ticker,CompanyName,InsiderName,Title,TradeType,Price,Qty,Owned,DeltaOwn,Value
2021-06-28,2021-06-25,WRLD,World Acceptance Corp,Way Charles D,Dir,S - Sale,175.0,-630.0,14359.0,-4.0,-110250.0
2021-06-28,2021-06-25,WRLD,World Acceptance Corp,Whitaker Darrell E,Dir,S - Sale+OE,175.0,-1592.0,7332.0,-18.0,-278600.0
2021-06-28,2021-05-04,DMRC,Digimarc Corp,Dadlani Sandeep,Dir,P - Purchase,31.8,900.0,9180.0,0.11,28622.0
2021-06-28,2021-06-25,AXON,"Axon Enterprise, Inc.",Ahsan Jawad A,CFO,S - Sale,170.25,-5000.0,174945.0,-3.0,-851249.0
2021-06-28,2021-06-24,CODA,"Coda Octopus Group, Inc.",Sondergaard Niels,10%,S - Sale,9.04,-21523.0,2241581.0,-1.0,-194510.0
2021-06-28,2021-06-21,OHI,Omega Healthcare Investors Inc,Insoft Steven J,Chief Corp Development Officer,S - Sale,36.7,-50000.0,159588.0,-24.0,-1835000.0
2021-06-28,2021-06-24,CACC,Credit Acceptance Corp,Smith Arthur L,Chief Analytics Officer,S - Sale+OE,450.0,-1000.0,14770.0,-6.0,-450000.0
2021-06-28,2021-06-24,EAT,"Brinker International, Inc",Roberts Wyman,"Pres, CEO, Pres Chili's",S - Sale,60.0,-6500.0,216686.0,-3.0,-390000.0
2021-06-28,2021-06-25,VICR,Vicor Corp,D'Amico Andrew,Dir,S - Sale+OE,100.0,-2000.0,2000.0,-50.0,-200000.0
2021-06-28,2021-06-24,PUBM,"Pubmatic, Inc.",Pantelick Steven,CFO,S - Sale+OE,40.69,-25000.0,0.0,-100.0,-1017165.0
2021-06-28,2021-06-24,PUBM,"Pubmatic, Inc.",Goel Rajeev K.,"CEO, 10%",S - Sale+OE,40.44,-15000.0,0.0,-100.0,-606655.0
2021-06-28,2021-06-24,CERT,"Certara, Inc.",Traynor Richard M.,"SVP, GC",S - Sale,26.37,-5000.0,353287.0,-1.0,-131850.0
2021-06-28,2021-06-24,PUBM,"Pubmatic, Inc.",Goel Amar K.,"Chief Innovation Officer, 10%",S - Sale+OE,40.0,-22000.0,0.0,-100.0,-880000.0
2021-06-28,2021-06-25,DLTH,Duluth Holdings Inc.,Schlecht Stephen L.,"Dir, 10%",S - Sale,17.98,-8100.0,8131575.0,0.0,-145640.0
2021-06-28,2021-06-24,PTON,"Peloton Interactive, Inc.",Cortese Thomas,"COO, Head of Prod. Dev.",S - Sale+OE,124.05,-95618.0,106413.0,-47.0,-11861059.0
2021-06-28,2021-06-25,GMED,Globus Medical Inc,Pfeil Keith W,"SVP, CFO",S - Sale+OE,75.04,-27479.0,0.0,-100.0,-2062024.0
2021-06-28,2021-06-25,AVTR,"Avantor, Inc.",Gupta Rajiv,Dir,S - Sale,35.32,-68605.0,1379347.0,-5.0,-2423129.0
2021-06-28,2021-06-24,GBIO,Generation Bio Co.,"Atlas Venture Associates X, L.P.",10%,S - Sale,25.85,-31008.0,608.0,-98.0,-801618.0
2021-06-28,2021-06-24,CARG,"Cargurus, Inc.",Steinert Langley,"Exec COB, 10%",S - Sale,27.39,-31098.0,958129.0,-3.0,-851619.0
2021-06-28,2021-06-24,GBIO,Generation Bio Co.,Rhodes Jason P,Dir,S - Sale,25.85,-31008.0,9379484.0,0.0,-801618.0
2021-06-28,2021-06-25,ADBE,Adobe Inc.,Chen Gloria,"EVP, Chief People Officer",S - Sale,578.64,-43.0,12241.0,0.0,-24882.0
2021-06-28,2021-06-24,HYMC,Hycroft Mining Holding Corp,Highbridge Capital Management LLC,10%,S - Sale,3.22,-207315.0,13241781.0,-2.0,-666518.0
2021-06-28,2021-06-25,KBLB,"Kraig Biocraft Laboratories, Inc",Thompson Kimberly Kraig,"CEO, CFO, 10%",S - Sale,0.0,-50000.0,203998299.0,0.0,0.0
2021-06-28,2021-06-25,LMST,"Limestone Bancorp, Inc.",Kooman Kevin James,Dir,P - Purchase,16.5,7392.0,335298.0,0.02,121968.0
2021-06-28,2021-06-24,RPTX,Repare Therapeutics Inc.,Gadicke Ansbert,10%,S - Sale,33.51,-28688.0,3963764.0,-1.0,-961457.0
2021-06-28,2021-06-24,APO,"Apollo Global Management, Inc.",Suydam John J,GC,S - Sale,60.0,-170788.0,296132.0,-37.0,-10247281.0
2021-06-28,2021-06-24,BAND,Bandwidth Inc.,Bottorff Rebecca,Chief People Officer,S - Sale,135.0,-528.0,6189.0,-8.0,-71280.0
2021-06-28,2021-06-24,RPTX,Repare Therapeutics Inc.,Foley Todd,Dir,S - Sale,33.51,-12640.0,2278447.0,-1.0,-423620.0
2021-06-28,2021-06-24,CSTL,Castle Biosciences Inc,Maetzold Derek J,"Pres, Chief Exec. Officer",S - Sale,74.93,-10000.0,968478.0,-1.0,-749286.0
2021-06-28,2021-06-24,SCS,Steelcase Inc,Wolters Kate P,Dir,S - Sale,15.5,-5000.0,194471.0,-3.0,-77500.0
2021-06-28,2021-06-28,ADBE,Adobe Inc.,Belsky Scott,"EVP, CPO, Creative Cloud",S - Sale,582.71,-2750.0,25665.0,-10.0,-1602453.0
2021-06-28,2021-06-25,TDOC,"Teladoc Health, Inc.",Murthy Mala,CFO,S - Sale+OE,165.48,-3851.0,17357.0,-18.0,-637267.0
2021-06-28,2021-06-25,EL,Estee Lauder Companies Inc,Travis Tracey Thomas,"EVP, CFO",S - Sale+OE,310.01,-26792.0,31339.0,-46.0,-8305788.0
2021-06-28,2021-06-24,EMMA,"Emmaus Life Sciences, Inc.",Niihara Yutaka,"COB, CEO, 10%",P - Purchase,1.48,3800.0,10925465.0,0.0,5641.0
2021-06-28,2021-06-24,ARQT,"Arcutis Biotherapeutics, Inc.",Chaudhuri Bhaskar,Dir,S - Sale,27.5,-7484.0,891372.0,-1.0,-205810.0
2021-06-28,2021-06-24,BSX,Boston Scientific Corp,Scanlon Meghan,"SVP,Pres,Urology Pelvic Health",S - Sale+OE,44.03,-16450.0,17830.0,-48.0,-724294.0
2021-06-28,2021-06-24,RGNX,Regenxbio Inc.,Mills Kenneth T.,"Pres, CEO",S - Sale+OE,40.08,-6000.0,280984.0,-2.0,-240465.0
2021-06-28,2021-06-24,SBOW,"Silverbow Resources, Inc.",Abundis Christopher M,"EVP, CFO, GC,amp; SECY",S - Sale,25.26,-10000.0,66162.0,-13.0,-252583.0
2021-06-28,2021-06-24,NSP,"Insperity, Inc.",Rawson Richard G,Dir,S - Sale,95.0,-16350.0,411240.0,-4.0,-1553315.0
2021-06-28,2021-06-25,WK,Workiva Inc,Trom Jeff D.,"EVP, CTO, 10%",S - Sale+OE,113.49,-25000.0,370976.0,-6.0,-2837243.0
2021-06-28,2021-06-25,RIG,Transocean Ltd.,Mohn Frederik Wilhelm,"Dir, 10%",P - Purchase,4.53,1000000.0,80640354.0,0.01,4530000.0
2021-06-28,2021-06-25,RIG,Transocean Ltd.,Perestroika,"Dir, 10%",P - Purchase,4.53,1000000.0,80640354.0,0.01,4530000.0
2021-06-28,2021-06-24,MA,Mastercard Inc,Cairns Ann,Vice COB,S - Sale+OE,380.13,-3600.0,114246.0,-3.0,-1368474.0
2021-06-28,2021-06-24,NNUP,Nocopi Technologies Inc/md/,Feinstein Michael,COB,S - Sale,0.2,-100000.0,2877083.0,-3.0,-19500.0
2021-06-29,2021-06-25,DBX,"Dropbox, Inc.",Regan Timothy,CFO,S - Sale,30.08,-1523.0,445520.0,0.0,-45812.0
2021-06-29,2021-06-28,CVS,Cvs Health Corp,Lotvin Alan,"EVP, Pres-PharmacyServices",S - Sale+OE,83.67,-2781.0,97072.0,-3.0,-232686.0
2021-06-29,2021-06-25,AVAV,Aerovironment Inc,Conver Timothy E,Chairman of the Board,S - Sale,112.65,-7000.0,310321.0,-2.0,-788514.0
2021-06-29,2021-06-28,PLYA,Playa Hotels & Resorts N.V.,Peterson Karl Mr.,Dir,S - Sale,7.42,-40000.0,3519033.0,-1.0,-296800.0
2021-06-29,2021-06-25,ON,On Semiconductor Corp,Colpitts Bernard Raymond Jr,Chief Accounting Officer,S - Sale,38.0,-500.0,19390.0,-3.0,-19000.0
2021-06-29,2021-06-25,NSYS,Nortech Systems Inc,Jones Christopher Dean,CFO,P - Purchase,7.29,3405.0,22602.0,0.18,24814.0
2021-06-29,2021-06-25,TMDX,"Transmedics Group, Inc.",Khayal Tamer I,Chief Commercial Officer,S - Sale+OE,35.06,-3899.0,46076.0,-8.0,-136699.0
2021-06-29,2021-06-28,PMVP,"Pmv Pharmaceuticals, Inc.",Mack David Henry,"Pres, CEO",S - Sale+OE,35.53,-204.0,297363.0,0.0,-7248.0
2021-06-29,2021-06-25,BIGC,"Bigcommerce Holdings, Inc.",Murray Steven Joseph,Dir,S - Sale,65.12,-61791.0,2025377.0,-3.0,-4023759.0
2021-06-29,2021-06-28,IRMD,Iradimed Corp,Susi Roger E.,"Pres, CEO, COB, 10%",S - Sale,28.28,-10000.0,5711050.0,0.0,-282783.0
2021-06-29,2021-06-25,NKE,"Nike, Inc.",Matheson Monique S.,EVP: HR,S - Sale+OE,152.0,-10000.0,130622.0,-7.0,-1520000.0
2021-06-29,2021-06-28,ALGN,Align Technology Inc,Larkin C Raymond Jr,Dir,S - Sale,621.73,-5000.0,23667.0,-17.0,-3108625.0
2021-06-29,2021-06-25,HYLN,Hyliion Holdings Corp.,Pang Stephen S.,Dir,S - Sale,12.35,-7500.0,298574.0,-2.0,-92636.0
2021-06-29,2021-06-25,NKE,"Nike, Inc.",Abston Chris L,VP: CORP CONTROLLER,S - Sale+OE,152.0,-16500.0,3258.0,-84.0,-2508000.0
2021-06-29,2021-06-25,NKE,"Nike, Inc.",Krane Hilary K,"EVP, CAO, GC",S - Sale+OE,153.16,-21500.0,150407.0,-13.0,-3293000.0
2021-06-29,2021-06-25,GSHD,"Goosehead Insurance, Inc.",Colby Mark S.,CFO,S - Sale+OE,130.34,-200.0,0.0,-100.0,-26067.0
2021-06-29,2021-06-25,CMRX,Chimerix Inc,Middleton Fred A,Dir,P - Purchase,7.81,10000.0,3518923.0,0.0,78148.0
2021-06-29,2021-06-25,PRTA,Prothena Corp Public Ltd Co,Henney Christopher S,Dir,S - Sale+OE,47.73,-12000.0,0.0,-100.0,-572819.0
2021-06-29,2021-06-17,BUDZ,"Weed, Inc.",Breen Nicole M,"Secretary, Treasurer, 10%",S - Sale,0.44,-25000.0,21898161.0,0.0,-11000.0
2021-06-29,2021-06-25,DEA,"Easterly Government Properties, Inc.",Crate Darrell W,COB,S - Sale+OE,21.4,-5000.0,11029.0,-31.0,-107000.0
2021-06-29,2021-06-25,NKE,"Nike, Inc.",O'Neill Heidi,"PRES: CONSUMER, MKTPLC",S - Sale+OE,152.0,-25000.0,122956.0,-17.0,-3800000.0
2021-06-29,2021-06-25,ZI,Zoominfo Technologies Inc.,Mironov Jason,Dir,S - Sale+OE,53.88,-48599.0,0.0,-100.0,-2618325.0
2021-06-29,2021-06-25,MORN,"Morningstar, Inc.",Mansueto Joseph D,"Exec COB, 10%",S - Sale,249.36,-20274.0,18608395.0,0.0,-5055497.0
2021-06-29,2021-06-25,ALPN,"Alpine Immune Sciences, Inc.",Gold Mitchell,"Exec COB, CEO, 10%",S - Sale,10.01,-12952.0,3165881.0,0.0,-129657.0
2021-06-29,2021-06-25,VIR,"Vir Biotechnology, Inc.",Rice Steven J.,Chief Administrative Officer,S - Sale+OE,50.0,-3.0,20000.0,0.0,-150.0
2021-06-29,2021-06-25,FDP,Fresh Del Monte Produce Inc,Gordon Marlene,"SVP, GC",S - Sale+OE,33.28,-122.0,2961.0,-4.0,-4060.0
2021-06-29,2021-06-25,AMKR,"Amkor Technology, Inc.",Stone John Charles,EVP,S - Sale+OE,24.0,-9375.0,33552.0,-22.0,-225000.0
2021-06-29,2021-06-25,BTAI,"Bioxcel Therapeutics, Inc.","Bioxcel Holdings, Inc.",10%,S - Sale,30.83,-473250.0,8546750.0,-5.0,-14589493.0
2021-06-29,2021-06-25,BTAI,"Bioxcel Therapeutics, Inc.",Bioxcel LLC,10%,S - Sale,30.83,-473250.0,8546750.0,-5.0,-14589493.0
2021-06-29,2021-06-25,BTAI,"Bioxcel Therapeutics, Inc.",Nandabalan Krishnan,Dir,S - Sale,30.83,-473250.0,8546750.0,-5.0,-14589493.0
2021-06-29,2021-06-25,BTAI,"Bioxcel Therapeutics, Inc.",Mehta Vimal,"CEO, Pres, Secretary",S - Sale,30.83,-473250.0,8558707.0,-5.0,-14589493.0
2021-06-29,2021-06-28,KALA,"Kala Pharmaceuticals, Inc.",Iwicki Mark T,CEO,S - Sale,5.77,-7586.0,296274.0,-2.0,-43771.0
2021-06-29,2021-06-25,FL,"Foot Locker, Inc.",Vesa Equity Investment S.A R.L.,10%,S - Sale,63.71,-115954.0,12814410.0,-1.0,-7387905.0
2021-06-29,2021-06-28,KALA,"Kala Pharmaceuticals, Inc.",Bazemore Todd,COO,S - Sale,5.77,-2911.0,42.0,-99.0,-16796.0
2021-06-29,2021-06-28,KALA,"Kala Pharmaceuticals, Inc.",Reumuth Mary,CFO,S - Sale,5.77,-2452.0,145507.0,-2.0,-14148.0
2021-06-29,2021-06-28,KALA,"Kala Pharmaceuticals, Inc.",Trachtenberg Eric,See Remarks,S - Sale,5.77,-2452.0,126115.0,-2.0,-14148.0
2021-06-29,2021-06-25,HSON,"Hudson Global, Inc.",Eberwein Jeffrey E.,CEO,P - Purchase,18.64,1000.0,237975.0,0.0,18640.0
2021-06-29,2021-06-28,KALA,"Kala Pharmaceuticals, Inc.",Brazzell Romulus K,Chief Medical Officer,S - Sale,5.77,-3034.0,300962.0,-1.0,-17506.0
2021-06-29,2021-06-28,KALA,"Kala Pharmaceuticals, Inc.",Chen Hongming,Chief Scientific Officer,S - Sale,5.77,-2452.0,240563.0,-1.0,-14148.0
2021-06-29,2021-06-28,DT,"Dynatrace, Inc.",Burns Kevin C,"CFO, Treasurer",S - Sale+OE,60.08,-159051.0,112608.0,-59.0,-9556118.0
2021-06-29,2021-06-29,BL,"Blackline, Inc.",Tucker Therese,Exec Chair,S - Sale,112.66,-10000.0,4623183.0,0.0,-1126598.0
2021-06-29,2021-06-25,TW,Tradeweb Markets Inc.,Hult William,Pres,S - Sale+OE,85.58,-42088.0,400858.0,-10.0,-3601937.0
2021-06-29,2021-06-25,DCT,"Duck Creek Technologies, Inc.",Foster Matthew R.,COO,S - Sale,44.0,-4000.0,798321.0,0.0,-176000.0
2021-06-29,2021-06-28,NARI,"Inari Medical, Inc.",Tu Thomas,Chief Medical Officer,S - Sale+OE,95.94,-5000.0,49092.0,-9.0,-479688.0
2021-06-29,2021-06-28,RMO,"Romeo Power, Inc.",Patterson Michael,Former 10% Owner/ Exec.Officer,S - Sale+OE,8.43,-2612399.0,11628823.0,-18.0,-22013702.0
2021-06-29,2021-06-25,RPRX,Royalty Pharma Plc,Riggs Rory B,Dir,S - Sale,42.11,-1314912.0,7161468.0,-16.0,-55370134.0
2021-06-29,2021-06-25,SNOW,Snowflake Inc.,Scarpelli Michael,CFO,S - Sale+OE,249.79,-200000.0,918383.0,-18.0,-49958432.0
2021-06-29,2021-06-25,SSNT,"Silversun Technologies, Inc.","Ault Global Holdings, Inc.",10%,P - Purchase,11.12,2000.0,727000.0,0.0,22248.0
2021-06-29,2021-06-28,PHAT,"Phathom Pharmaceuticals, Inc.",Socks David A,Dir,S - Sale,34.05,-40000.0,1261048.0,-3.0,-1361941.0
2021-06-29,2021-06-25,PINS,"Pinterest, Inc.",Flores Christine,GC,S - Sale+OE,77.18,-26164.0,294872.0,-8.0,-2019359.0
2021-06-29,2021-06-28,MTEM,"Molecular Templates, Inc.",Kim Jason S.,See Remarks,S - Sale+OE,8.36,-2770.0,83404.0,-3.0,-23157.0
2021-06-29,2021-06-25,FUBO,Fubotv Inc. /fl,Gandler David,CEO,S - Sale,35.01,-88642.0,1469819.0,-6.0,-3103401.0
2021-06-29,2021-06-29,SCND,Scientific Industries Inc,Frampton Marcus,Dir,P - Purchase,10.73,500.0,72895.0,0.01,5365.0
2021-06-29,2021-06-28,SCND,Scientific Industries Inc,Frampton Marcus,Dir,S - Sale,10.58,-3100.0,72895.0,-4.0,-32798.0
2021-06-29,2021-06-25,ZI,Zoominfo Technologies Inc.,Crockett Todd,Dir,S - Sale+OE,53.88,-48599.0,0.0,-100.0,-2618325.0
2021-06-29,2021-06-28,CVNA,Carvana Co.,Garcia Ernest C. II,10%,S - Sale+OE,305.82,-60000.0,73699802.0,0.0,-18349031.0
2021-06-29,2021-06-25,WMT,Walmart Inc.,Walton Jim C,10%,S - Sale,137.65,-9508240.0,1332289623.0,-1.0,-1308813659.0
2021-06-29,2021-06-29,EVC,Entravision Communications Corp,Jeffery Liberman A,"Pres, COO",S - Sale+OE,6.77,-6956.0,357278.0,-2.0,-47068.0
2021-06-29,2021-06-29,ARAV,"Aravive, Inc.",McIntyre Gail Frances,"CEO, Pres",P - Purchase,5.35,1000.0,11137.0,0.1,5345.0
2021-06-29,2021-06-25,WMT,Walmart Inc.,Walton Alice L,10%,S - Sale,137.65,-9508240.0,1328531079.0,-1.0,-1308813659.0
2021-06-29,2021-06-25,WMT,Walmart Inc.,Walton S Robson,"Dir, 10%",S - Sale,137.65,-9508240.0,1324999846.0,-1.0,-1308813659.0
2021-06-29,2021-06-28,NTRA,"Natera, Inc.",Brophy Michael Burkes,CFO,S - Sale+OE,117.57,-914.0,97755.0,-1.0,-107460.0
2021-06-29,2021-06-25,SCWX,Secureworks Corp,Grant Christian,"VP, Chief Accounting Officer",P - Purchase,20.75,500.0,42552.0,0.01,10375.0
2021-06-29,2021-06-28,DXCM,Dexcom Inc,Murphy Patrick Michael,"EVP, GC",S - Sale,431.49,-500.0,18241.0,-3.0,-215745.0
2021-06-29,2021-06-25,FTCV,Fintech Acquisition Corp V,"Luxor Capital Group, LP",10%,P - Purchase,12.13,107139.0,3809429.0,0.03,1299545.0
2021-06-29,2021-06-25,TLYS,"Tilly'S, Inc.",Kerr Janet,Dir,S - Sale,16.27,-12000.0,53772.0,-18.0,-195192.0
2021-06-29,2021-06-28,NTRA,"Natera, Inc.",Chapman Steven Leonard,"CEO, Pres",S - Sale+OE,117.57,-2604.0,74630.0,-3.0,-306156.0
2021-06-29,2021-06-28,NTRA,"Natera, Inc.",Rabinowitz Daniel,"SEC., GC",S - Sale+OE,117.57,-685.0,49348.0,-1.0,-80536.0
2021-06-29,2021-06-29,FTCV,Fintech Acquisition Corp V,"Luxor Capital Group, LP",10%,P - Purchase,12.09,809039.0,4618468.0,0.21,9781137.0
2021-06-29,2021-06-28,NTRA,"Natera, Inc.",Schueren Robert Alan,COO,S - Sale+OE,117.57,-1381.0,77728.0,-2.0,-162366.0
2021-06-29,2021-06-25,NTRA,"Natera, Inc.",Sheena Jonathan,CO-FOUNDER,S - Sale+OE,121.13,-1740.0,455630.0,0.0,-210757.0
2021-06-29,2021-06-28,TLYS,"Tilly'S, Inc.",Johnson Seth R,Dir,S - Sale,15.84,-10000.0,71894.0,-12.0,-158411.0
2021-06-29,2021-06-25,WSM,Williams Sonoma Inc,Ross Ryan,Pres WS BRAND,S - Sale,160.42,-5600.0,14389.0,-28.0,-898352.0
2021-06-29,2021-06-28,TLYS,"Tilly'S, Inc.",Zeichner Bernard,Dir,S - Sale,16.09,-5000.0,41894.0,-11.0,-80443.0
2021-06-29,2021-06-28,AMN,Amn Healthcare Services Inc,Scott Brian M.,"CFO, CAO",S - Sale,95.0,-2500.0,40351.0,-6.0,-237500.0
2021-06-29,2021-04-09,MNRL,"Brigham Minerals, Inc.",Keenan W Howard Jr,Dir,S - Sale+OE,0.0,-1277656.0,1124766.0,-53.0,0.0
2021-06-29,2021-06-28,NTNX,"Nutanix, Inc.",Sangster David,COO,S - Sale,39.21,-49429.0,94721.0,-34.0,-1938279.0
2021-06-29,2021-06-29,ORCL,Oracle Corp,Daley Dorian,"EVP, GC",S - Sale+OE,78.21,-150000.0,254869.0,-37.0,-11730855.0
2021-06-29,2021-06-25,MU,Micron Technology Inc,Arnzen April S,"SVP, Chief People Officer",S - Sale,81.57,-8300.0,72787.0,-10.0,-677031.0
2021-06-29,2021-06-29,ARAV,"Aravive, Inc.",Shah Vinay,CFO,P - Purchase,5.31,1000.0,190842.0,0.01,5310.0
2021-06-29,2021-06-28,ONCS,Oncosec Medical Inc,Leuthner Brian A,Interim CEO,S - Sale+OE,3.16,-13613.0,178387.0,-7.0,-43017.0
2021-06-29,2021-06-29,FDX,Fedex Corp,Smith John Alan,"Pres, CEO, FedEx Ground",S - Sale+OE,296.0,-11285.0,16019.0,-41.0,-3340360.0
2021-06-29,2021-06-28,KE,"Kimball Electronics, Inc.",Kahle John H,VP,S - Sale,21.59,-3500.0,175695.0,-2.0,-75551.0
2021-06-29,2021-06-25,QNBC,Qnb Corp,Bimes Randy S.,Dir,P - Purchase,36.66,273.0,94548.0,0.0,10000.0
2021-06-29,2021-06-25,QNBC,Qnb Corp,Mann Jennifer L,Dir,P - Purchase,36.66,136.0,3672.0,0.04,5000.0
2021-06-29,2021-06-16,UHAL,Amerco /nv/,Martz Carrie,Advisory Board Member,P - Purchase,536.86,5.0,5.0,0.0,2684.0
2021-06-29,2021-06-28,WOR,Worthington Industries Inc,Ribeau Sidney A,Dir,S - Sale+OE,59.16,-8000.0,56105.0,-12.0,-473280.0
2021-06-29,2021-06-25,QCRH,Qcr Holdings Inc,Nichols Dana L,"EVP, Chief Lending Officer",S - Sale+OE,49.0,-500.0,21371.0,-2.0,-24500.0
2021-06-29,2021-06-25,CVLT,Commvault Systems Inc,Carolan Brian,"VP Finance, CFO",S - Sale+OE,81.9,-11325.0,110059.0,-9.0,-927518.0
2021-06-29,2021-06-25,JKHY,Henry Jack & Associates Inc,Zengel Stacey E.,SVP,S - Sale,166.01,-2347.0,3571.0,-40.0,-389621.0
2021-06-29,2021-06-25,FOR,Forestar Group Inc.,Allen James Douglas,CFO,P - Purchase,20.65,3600.0,9679.0,0.59,74340.0
2021-06-29,2021-06-25,DCTH,"Delcath Systems, Inc.",Michel Gerard J,CEO,P - Purchase,11.63,12850.0,35850.0,0.56,149473.0
2021-06-29,2021-06-25,EXPR,"Express, Inc.",Pericleous Periclis,"SVP, CFO, Treasurer",S - Sale,8.01,-31900.0,214503.0,-13.0,-255519.0
2021-06-29,2021-06-28,SMLR,"Semler Scientific, Inc.",Murphy-Chutorian Douglas,"CEO, 10%",S - Sale,109.58,-1250.0,44821.0,-3.0,-136973.0
2021-06-29,2021-06-25,PLCE,"Childrens Place, Inc.",Helm Robert F,CFO,S - Sale,95.56,-5780.0,31445.0,-16.0,-552337.0
2021-06-29,2021-06-25,PLCE,"Childrens Place, Inc.",Lima-Guinehut Claudia,"SVP, GLOBAL MERCHANDISING",S - Sale,95.56,-7164.0,22972.0,-24.0,-684592.0
2021-06-29,2021-06-25,PLCE,"Childrens Place, Inc.",Swan Leah,COO,S - Sale,99.83,-20000.0,79023.0,-20.0,-1996600.0
2021-06-29,2021-06-25,VRM,"Vroom, Inc.",Hennessy Paul J.,CEO,S - Sale+OE,44.11,-49600.0,346378.0,-13.0,-2187762.0
2021-06-29,2021-06-25,EXPR,"Express, Inc.",Moellering Matthew C,"Pres, COO",S - Sale,7.5,-33222.0,651503.0,-5.0,-249165.0
2021-06-29,2021-06-25,AMD,Advanced Micro Devices Inc,Grasby Paul Darren,"EVP, CSO",S - Sale+OE,86.3,-17788.0,44111.0,-29.0,-1535104.0
2021-06-29,2021-06-25,ATRA,"Atara Biotherapeutics, Inc.",Touchon Pascal,"Pres, CEO",S - Sale,16.32,-14194.0,345114.0,-4.0,-231660.0
2021-06-29,2021-06-28,LEU,Centrus Energy Corp,Poneman Daniel B,"Pres, CEO",S - Sale+OE,25.91,-12000.0,63434.0,-16.0,-310884.0
2021-06-29,2021-06-25,TLRS,Timberline Resources Corp,Crescat Portfolio Management LLC,10%,P - Purchase,0.2,1250000.0,17763636.0,0.08,250000.0
2021-06-29,2021-06-28,WM,Waste Management Inc,Nagy Leslie K,"VP, Chief Accounting Officer",S - Sale+OE,139.06,-2006.0,3842.0,-34.0,-278954.0
2021-06-29,2021-06-28,AVTR,"Avantor, Inc.",Couturier Christophe,"EVP, AMEA",S - Sale,35.73,-28096.0,110077.0,-20.0,-1003870.0
2021-06-29,2021-06-24,AVAV,Aerovironment Inc,Conver Timothy E,Chairman of the Board,S - Sale,112.48,-7000.0,311821.0,-2.0,-787369.0
2021-06-29,2021-06-25,PHAT,"Phathom Pharmaceuticals, Inc.",Takeda Pharmaceutical Co Ltd,10%,S - Sale,35.49,-24501.0,882240.0,-3.0,-869427.0
2021-06-29,2021-06-28,CVET,"Covetrus, Inc.",Phillips Laura J,See Remarks,S - Sale,27.76,-4980.0,4980.0,-50.0,-138269.0
2021-06-29,2021-06-25,ATRC,"Atricure, Inc.",Noznesky Justin J,"Chief Mktg, Strategy Officer",S - Sale,80.0,-4119.0,30689.0,-12.0,-329520.0
2021-06-29,2021-06-28,AMSWA,American Software Inc,Dow H Allan,Pres,S - Sale+OE,22.76,-1970.0,81315.0,-2.0,-44837.0
2021-06-29,2021-06-28,IIVI,II-Vi Inc,Bashaw Walter Robert II,Pres,S - Sale+OE,72.09,-5000.0,41539.0,-11.0,-360458.0
2021-06-29,2021-06-24,FNKO,"Funko, Inc.",Dellomo Gino,Dir,S - Sale+OE,22.19,-317052.0,18679375.0,-2.0,-7034039.0
2021-06-29,2021-06-24,REAL,"Therealreal, Inc.",Gustke Matt,CFO,S - Sale+OE,22.02,-7500.0,225944.0,-3.0,-165150.0
2021-06-29,2021-06-28,SAM,Boston Beer Co Inc,Koch C James,"COB, 10%",S - Sale,1040.23,-2500.0,222907.0,-1.0,-2600582.0
2021-06-29,2021-06-28,NTLA,"Intellia Therapeutics, Inc.",Formela Jean Francois,Dir,S - Sale,132.73,-553376.0,10000.0,-98.0,-73448879.0
2021-06-29,2021-06-28,FRXX,Forecross Corp,Green Russell Paul,10%,P - Purchase,0.1,5000.0,2316700.0,0.0,500.0
2021-06-29,2021-06-28,NEE,Nextera Energy Inc,Caplan Deborah H,"EVP, HR, Corp Services",S - Sale+OE,75.0,-6896.0,128971.0,-5.0,-517200.0
2021-06-29,2021-06-28,CVM,Cel Sci Corp,Young Peter R,Dir,P - Purchase,12.66,3000.0,28914.0,0.12,37971.0
2021-06-29,2021-06-25,TCX,Tucows Inc /pa/,Johannson Jessica Sybil-Lynne,Chief People Officer,S - Sale,79.04,-800.0,255.0,-76.0,-63232.0
2021-06-29,2021-06-25,AMPE,"Ampio Pharmaceuticals, Inc.",Stokely Dan,CFO,S - Sale+OE,1.79,-22500.0,28315.0,-44.0,-40275.0
2021-06-29,2021-06-28,HSY,Hershey Co,Buck Michele,"COB, Pres, CEO",S - Sale,175.15,-2500.0,180497.0,-1.0,-437875.0
2021-06-29,2021-06-28,SKY,Skyline Champion Corp,Hough Laurie M.,"EVP, CFO, Treasurer",S - Sale,53.89,-13309.0,69545.0,-16.0,-717199.0
2021-06-29,2021-06-28,COP,Conocophillips,Freeman Jody,Dir,S - Sale,59.65,-3334.0,8251.0,-29.0,-198873.0
2021-06-29,2021-06-28,COST,Costco Wholesale Corp /new,Rose Timothy L.,EVP,S - Sale,396.14,-4000.0,26625.0,-13.0,-1584560.0
2021-06-29,2021-06-25,RVLV,"Revolve Group, Inc.",Pujades David,COO,S - Sale+OE,69.95,-17900.0,0.0,-100.0,-1252105.0
2021-06-29,2021-06-25,AFG,American Financial Group Inc,Berding John B,Pres of Subsidiary,S - Sale,126.88,-2625.0,74896.0,-3.0,-333050.0
2021-06-29,2021-06-28,TPL,Texas Pacific Land Corp,Stahl Murray,Dir,P - Purchase,1552.94,27.0,377122.0,0.0,41929.0
